#,Region,Region,المنطقة,المنطقة,City,المدينة,Remote/Main,SID,Old Name,New Name,External Code,Anydesk ID,English Display Name - New,Arabic Display Name - New,latitude,longitude,Google Maps Link,Glass Room,Location Owner,SIM SN,Retail / LM,Short Address,Buliding NO.,Street Name,Street Name Arabic,District Eng,District Arabic,Zip code,Additional No.,Address,Main Modules,Adder Modules,Working Hours,Order #,Installed
322,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Ras Tannurah,راس تنورة,Remote,PSRT1328,,226200,P0368,,Qurtubah Parcel Station - Ras Tannurah - Al Dawaa,محطة طرود قرطبة - راس تنورة - الدواء,26.710336,50.044358,"https://www.google.com/maps/?q=26.710336, 50.044358",No,Al Dawaa,,LM,ERJA4626,4626,Al Amir Nayif Bin  Abdul Aziz,شارع الامير نايف بن عبدالعزيز,Qurtubah Dist.,حي قرطبة,32848,7329,"4626 Al Amir Nayif Bin  Abdul Aziz, Qurtubah Dist., Ras Tannurah, 32848 - 7329",1,1,,Order #3,Completed 
323,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dammam,الدمام,Main,PSDM1329,,226201,P0371,,Badr Parcel Station - Dammam - Al Dawaa,محطة طرود بدر - الدمام - الدواء,26.418877,50.020584,"https://www.google.com/maps/?q=26.418877, 50.020584",No,Al Dawaa,,LM,EDPD2833,2833,Al Malek Saud,الملك سعود,Badr Dist.,حي بدر,32266,7972,"2833 Al Malek Saud, Badr Dist., Dammam, 32266 - 7972",1,1,,Order #3,Completed 
324,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Hafuf,الهفوف,Remote,PSHU1330,,226202,P0386,,Al Salmaniyah 4th Parcel Station - Al Hafuf - Al Dawaa,محطة طرود السلمانية الرابع - الهفوف - الدواء,25.354927,49.539573,"https://www.google.com/maps/?q=25.354927, 49.539573",No,Al Dawaa,,LM,FHGK4367,4367,Al Riyadh,الرياض,Al Salmaniyah 4th Dist.,حي السلمانية الرابع,36444,9446,"4367 Al Riyadh, Al Salmaniyah 4th Dist., Al Hafuf, 36444 - 9446",1,1,,Order #3,Not Started
325,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Khafji,الخفجي,Remote,PSKF1331,,226203,P0392,,King Fahd Parcel Station - Al Khafji - Al Dawaa,محطة طرود الملك فهد - الخفجي - الدواء,28.405478,48.467079,"https://www.google.com/maps/?q=28.405478, 48.467079",No,Al Dawaa,,LM,CAMB8249,8249,Ommar Bin  Al Khatab St,شارع عمر بن الخطاب,King Fahd Dist.,حي الملك فهد,39255,2652,"8249 Ommar Bin  Al Khatab St, King Fahd Dist., Al Khafji, 39255 - 2652",1,1,,Order #3,Completed 
326,Northern,Tabuk,الشمالية,منطقة تبوك,Tabuk,تبوك,Remote,PSTB1332,,226204,P0410,,Faisaliyah Parcel Station - Tabuk - Al Dawaa,محطة طرود الفيصلية - تبوك - الدواء,28.376188,36.583111,"https://www.google.com/maps/?q=28.376188, 36.583111",No,Al Dawaa,,LM,KGAC6230,6230,Al Imam Turki Ibn Abdullah Rd,طريق الامام تركي بن عبدالله,Faisaliyah South Dist.,حي الفيصلية الجنوبية,47911,3809,"6230 Al Imam Turki Ibn Abdullah Rd, Faisaliyah South Dist., Tabuk, 47911 - 3809",1,1,,Order #3,Completed 
327,Northern,Hail,الشمالية,منطقة حائل,Hail,حائل,Remote,PSHA1333,,226205,P0433,,Al Matar Parcel Station - Hail - Al Dawaa,محطة طرود المطار - حائل - الدواء,27.492707,41.680495,"https://www.google.com/maps/?q=27.492707, 41.680495",No,Al Dawaa,,LM,HADC7325,7325,King Fahd Bin  Abdul Aziz Rd,طريق الملك فهد بن عبدالعزيز,Al Matar Dist.,حي المطار,55421,3466,"7325 King Fahd Bin  Abdul Aziz Rd, Al Matar Dist., Hail, 55421 - 3466",1,1,,Order #3,Completed 
328,Central,Riyadh,الوسطى,منطقة الرياض,Hautat Sudair ,حوطة سدير,Remote,PSSD1334,,226206,P0434,,Al Shifa Parcel Station - Hautat Sudair  - Al Dawaa,محطة طرود الشفا - حوطة سدير - الدواء,25.594783,45.617603,"https://www.google.com/maps/?q=25.594783, 45.617603",No,Al Dawaa,,LM,,,,,Al Shifa Dist.,حي الشفا,,,Address Incomplete,1,1,,Order #3,Not Started
329,Northern,SAKAKA,الشمالية,المنطقة الشمالية,Sakaka,سكاكا,Remote,PSSK1335,,226207,P0450,,Al Muhammadiyah Parcel Station - Sakaka - Al Dawaa,محطة طرود المحمدية - سكاكا - الدواء,29.935548,40.190072,https://maps.app.goo.gl/pLjDwNq9yskS4N2eA,No,Al Dawaa,,LM,WRJB6789,6789,Al Imam Ibn Saud,الامام بن سعود,Al Muhammadiyah Dist.,حي المحمدية,72345,3956,"6789 Al Imam Ibn Saud, Al Muhammadiyah Dist., Sakaka, 72345 - 3956",1,1,,Order #3,Completed 
330,Northern,ARAR,الشمالية,المنطقة الشمالية,Arar,عرعر,Remote,PSAR1336,,226208,P0475,,Salhiya Parcel Station - Arar - Al Dawaa,محطة طرود الصالحية - عرعر - الدواء,30.983507,41.054468,"https://www.google.com/maps/?q=30.983507, 41.054468",No,Al Dawaa,,LM,,,,,Salhiya District,حي الصالحية,,,Address Incomplete,1,1,,Order #3,Completed 
331,Central,Riyadh,الوسطى,منطقة الرياض,Al Artawiyah,الارطاوية,Remote,PSAT1337,,226209,P0506,,Al Masif Parcel Station - Al Artawiyah - Al Dawaa,محطة طرود المصيف - الارطاوية - الدواء,26.509032,45.350248,"https://www.google.com/maps/?q=26.509032, 45.350248",No,Al Dawaa,,LM,LEGA6987,6987,,,Al Masif Dist.,حي المصيف,15739,2509,Address Incomplete,1,1,,Order #3,Not Started
332,Central,Riyadh,الوسطى,منطقة الرياض,Alquwayiyah,القويعية,Remote,PSQW1338,,226210,P0507,,Al wahah Parcel Station - Alquwayiyah - Al Dawaa,محطة طرود الواحة - القويعية - الدواء,24.050023,45.261652,"https://www.google.com/maps/?q=24.050023, 45.261652",No,Al Dawaa,,LM,,,,,Al wahah Dist,حي الواحة,,,Address Incomplete,1,1,,Order #3,Completed 
333,Central,Riyadh,الوسطى,منطقة الرياض,Shaqra,شقراء,Remote,PSSQ1339,,226211,P0510,,Al Qarah Parcel Station - Shaqra - Al Dawaa,محطة طرود القارة - شقراء - الدواء,25.224984,45.255971,"https://www.google.com/maps/?q=25.224984, 45.255971",No,Al Dawaa,,LM,LSSA3986,3986,King Fahd Rd,طريق الملك فهد,Al Qarah Dist.,حي القارة,15571,6386,"3986 King Fahd Rd, Al Qarah Dist., Shaqra, 15571 - 6386",1,1,,Order #3,Not Started
334,Central,Riyadh,الوسطى,منطقة الرياض,Rumah,رماح,Remote,PSRM1340,,226212,P0518,,Az Zuhur Parcel Station - Rumah - Al Dawaa,محطة طرود الزهور - رماح - الدواء,25.553935,47.162865,"https://www.google.com/maps/?q=25.553935, 47.162865",No,Al Dawaa,,LM,LRMA7782,7782,,,Az Zuhur Dist.,حي الزهور,15855,5217,Address Incomplete,1,1,,Order #3,Not Started
335,Central,Riyadh,الوسطى,منطقة الرياض,Al Kharj,الخرج,Remote,PSKA1341,,226213,P0522,,Al Faisaliyah Parcel Station - Al Kharj - Al Dawaa,محطة طرود الفيصلية - الخرج - الدواء,24.163702,47.350222,"https://www.google.com/maps/?q=24.163702, 47.350222",No,Al Dawaa,,LM,OAJA7399,7399,King Salman Ibn Abdulaziz Rd,طريق الملك سلمان بن عبدالعزيز,Al Faisaliyah Dist.,حي الفيصلية,16441,2852,"7399 King Salman Ibn Abdulaziz Rd, Al Faisaliyah Dist., Al Kharj, 16441 - 2852",1,1,,Order #3,Not Started
336,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1342,,226214,P0615,,West Naseem Parcel Station 2 - Riyadh - Al Dawaa,محطة طرود النسيم الغربي 2 - الرياض - الدواء,24.725741,46.821111,"https://www.google.com/maps/?q=24.725741, 46.821111",No,Al Dawaa,,LM,RQNC8505,8505,Saad Bin Abi Waqqas,سعد بن ابي وقاص,West Naseem Dist.,حي النسيم الغربي,14233,2616,"8505 Saad Bin Abi Waqqas, West Naseem Dist., Riyadh, 14233 - 2616",1,1,,Order #3,Not Started
337,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1343,,226215,P0630,,Al Munisiyah Parcel Station 2 - Riyadh - Al Dawaa,محطة طرود المونسية 2 - الرياض - الدواء,24.819315,46.774246,"https://www.google.com/maps/?q=24.819315, 46.774246",No,Al Dawaa,,LM,RUMA6455,6455,Al Sahabah,الصحابة,Al Munisiyah Dist.,حي المونسية,13253,2700,"6455 Al Sahabah, Al Munisiyah Dist., Riyadh, 13253 - 2700",1,1,,Order #3,Completed 
338,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1344,,226216,P0663,,Al Olaya Parcel Station - Riyadh - Al Dawaa,محطة طرود العليا - الرياض - الدواء,24.690553,46.688827,"https://www.google.com/maps/?q=24.690553, 46.688827",No,Al Dawaa,,LM,RHOB2500,2500,Prince Sultan Bin  Abdulaziz,الامير سلطان بن عبدالعزيز,Al Olaya Dist.,حي العليا,12222,7164,"2500 Prince Sultan Bin  Abdulaziz, Al Olaya Dist., Riyadh, 12222 - 7164",1,1,,Order #3,Completed 
339,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1345,,226217,P0665,,Al Sahafah Parcel Station 1 - Riyadh - Al Dawaa,محطة طرود الصحافة 1 - الرياض - الدواء,24.801294,46.647384,"https://www.google.com/maps/?q=24.801294, 46.647384",No,Al Dawaa,,LM,RASA4528,4528,Al Imam Saud Bin Faisal Rd,طريق الامام سعود بن فيصل,Al Sahafah Dist.,حي الصحافة,13321,6854,"4528 Al Imam Saud Bin Faisal Rd, Al Sahafah Dist., Riyadh, 13321 - 6854",1,1,,Order #3,Completed 
340,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1346,,226218,P0682,,Al Saadah Parcel Station 2 - Riyadh - Al Dawaa,محطة طرود السعادة 2 - الرياض - الدواء,24.695757,46.839588,"https://www.google.com/maps/?q=24.695757, 46.839588",No,Al Dawaa,,LM,RQAA6117,6117,Shibh Al Jazirah,شبه الجزيرة,Al Saadah Dist.,حي السعادة,14257,2558,"6117 Shibh Al Jazirah, Al Saadah Dist., Riyadh, 14257 - 2558",1,1,,Order #3,Not Started
341,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Jafr,الجفر,Remote,PSJF1347,,226219,P0702,,Al Jishah Parcel Station - Al Jafr - Al Dawaa,محطة طرود بلدة الجشة - الجفر - الدواء,25.384628,49.744015,"https://www.google.com/maps/?q=25.384628, 49.744015",No,Al Dawaa,,LM,FJSB6346,6346,,,Al Jishah,بلدة الجشة,36285,4018,Address Incomplete,1,1,,Order #3,Not Started
342,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1348,,226220,P0875,,Ar Rabie Parcel Station - Riyadh - Al Dawaa,محطة طرود الربيع - الرياض - الدواء,24.799528,46.665083,"https://www.google.com/maps/?q=24.799528, 46.665083",No,Al Dawaa,,LM,RARA3328,3328,Al Qalam,القلم,Ar Rabie Dist.,حي الربيع,13316,7474,"3328 Al Qalam, Ar Rabie Dist., Riyadh, 13316 - 7474",1,1,,Order #3,Completed 
343,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1349,,226221,P0876,,Al Yarmuk Parcel Station 2 - Riyadh - Al Dawaa,محطة طرود اليرموك 2 - الرياض - الدواء,24.811614,46.789231,"https://www.google.com/maps/?q=24.811614, 46.789231",No,Al Dawaa,,LM,RFYA3349,3349,Abi Jaafar Al Mansour,ابي جعفر المنصور,Al Yarmuk Dist.,حي اليرموك,13251,7407,"3349 Abi Jaafar Al Mansour, Al Yarmuk Dist., Riyadh, 13251 - 7407",1,1,,Order #3,Completed 
344,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1350,,226222,P0896,,Al Mursalat Parcel Station - Riyadh - Al Dawaa,محطة طرود المرسلات - الرياض - الدواء,24.740399,46.69279,"https://www.google.com/maps/?q=24.740399, 46.69279",No,Al Dawaa,,LM,RHMA3598,3598,King Abdullah,طريق الملك عبد الل,Al Mursalat Dist.,حي المرسلات,12461,6413,"3598 King Abdullah, Al Mursalat Dist., Riyadh, 12461 - 6413",1,1,,Order #3,Completed 
345,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1351,,226223,P1111,,Ishbiliyah Parcel Station - Riyadh - Al Dawaa,محطة طرود اشبيلية - الرياض - الدواء,24.798361,46.784028,"https://www.google.com/maps/?q=24.798361, 46.784028",No,Al Dawaa,,LM,RFBB3783,3783,Al Imam Abdullah Bin  Saud Bin  Abdulaziz Rd,طريق الامام عبدالله بن سعود بن عبدالعزيز,Ishbiliyah Dist.,حي اشبيلية,13225,8438,"3783 Al Imam Abdullah Bin  Saud Bin  Abdulaziz Rd, Ishbiliyah Dist., Riyadh, 13225 - 8438",1,1,,Order #3,Completed 
346,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1352,,226224,P1138,,Al Mahdiyah Parcel Station - Riyadh - Al Dawaa,محطة طرود المهدية - الرياض - الدواء,24.652726,46.507128,"https://www.google.com/maps/?q=24.652726, 46.507128",No,Al Dawaa,,LM,RDMG3894,3894,Alsail Alkabeer Rd,طريق السيل الكبير,Al Mahdiyah Dist.,حي المهدية,13759,6505,"3894 Alsail Alkabeer Rd, Al Mahdiyah Dist., Riyadh, 13759 - 6505",1,1,,Order #3,Completed 
347,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1353,,226225,P1140,,Al Arid Parcel Station - Riyadh - Al Dawaa,محطة طرود العارض - الرياض - الدواء,24.883851,46.610531,"https://www.google.com/maps/?q=24.883851, 46.610531",No,Al Dawaa,,LM,RRRA9000,9000,King Abdul Aziz Rd,طريق الملك عبدالعزيز,Al Arid Dist.,حي العارض,13337,4382,"9000 King Abdul Aziz Rd, Al Arid Dist., Riyadh, 13337 - 4382",1,1,,Order #3,Completed 
348,Central,Riyadh,الوسطى,منطقة الرياض,Al-Dawadmi,الدوادمي,Remote,PSDW1354,,226226,P1142,,Al Faisaliyah Parcel Station - Al-Dawadmi - Al Dawaa,محطة طرود الفيصلية - الدوادمي - الدواء,24.502381,44.385692,"https://www.google.com/maps/?q=24.502381, 44.385692",No,Al Dawaa,,LM,,,,,Al Faisaliyah Dist.,حي الفيصلية,,,Address Incomplete,1,1,,Order #3,Completed 
349,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1355,,226227,P1143,,Al Sahafah Parcel Station 2 - Riyadh - Al Dawaa,محطة طرود الصحافة 2 - الرياض - الدواء,24.810554,46.635402,"https://www.google.com/maps/?q=24.810554, 46.635402",No,Al Dawaa,,LM,RASA7868,7868,Prince Abdullah Bin  Saud Bin  Abdullah Sunaitan Al Saud,الامير عبدالله بن سعود بن عبدالله صنيتان ال سعود,Al Sahafah Dist.,حي الصحافة,13321,3301,"7868 Prince Abdullah Bin  Saud Bin  Abdullah Sunaitan Al Saud, Al Sahafah Dist., Riyadh, 13321 - 3301",1,1,,Order #3,Completed 
350,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Khobar,الخبر,Main,PSKH1356,,226228,P1208,,Qurtubah Parcel Station - Al Khobar - Al Dawaa,محطة طرود قرطبة - الخبر - الدواء,26.336241,50.196609,"https://www.google.com/maps/?q=26.336241, 50.196609",No,Al Dawaa,,LM,EAGA4380,4380,Al Ameer Sultan,طريق الامير سلطان,Qurtubah Dist.,حي قرطبة,34235,6402,"4380 Al Ameer Sultan, Qurtubah Dist., Al Khobar, 34235 - 6402",1,1,,Order #3,Completed 
351,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,An Nu'Ayriyah,النعيرية,Remote,PSNE1357,,226229,P1238,,Al Khalij Parcel Station - An Nu'Ayriyah - Al Dawaa,محطة طرود الخليج - النعيرية - الدواء,27.472694,48.512361,"https://www.google.com/maps/?q=27.472694, 48.512361",No,Al Dawaa,,LM,CCSA3573,3573,Al Amir Nasir Bin  Abdul Aziz Rd,طريق الامير ناصر بن عبدالعزيز,Al Khalij Dist.,حي الخليج,37471,6952,"3573 Al Amir Nasir Bin  Abdul Aziz Rd, Al Khalij Dist., An Nu'Ayriyah, 37471 - 6952",1,1,,Order #3,Not Started
352,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dhahran,الظهران,Main,PSDH1358,,226230,P1263,,Al Qusur Parcel Station - Dhahran - Al Dawaa,محطة طرود القصور - الظهران - الدواء,26.347593,50.143688,"https://www.google.com/maps/?q=26.347593, 50.143688",No,Al Dawaa,,LM,EAJB7323,7323,Al Amir Muhammed Bin Fahd Rd,طريق الامير محمد بن فهد,Al Qusur Dist.,حي القصور,34245,2699,"7323 Al Amir Muhammed Bin Fahd Rd, Al Qusur Dist., Dhahran, 34245 - 2699",1,1,,Order #3,Completed 
